'Lenovo Y700-17ISK 80Q0 80Q000C0US Y700-17ISK 80Q0 Notebook',919.0,'Lenovo','17.30 Inches','16 Gigabytes','1 Terabytes','Intel i7-6700HQ','2.6 Gigahertz','Windows 10',nan
'Refurbished Lenovo 15.6" Thinkpad T520 Laptop PC with Intel Core i5-2520M Processor, 12GB Memory, 750GB Hard Drive and Windows 10 Pro',367.54,'Lenovo','15.6 in','12 GB','750 GB','Intel Core i5','2.50 GHz','Windows 10','2 h'
'Refurbished Lenovo Yoga 12.5" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 4GB RAM, 180GB Solid State Drive',324.06,'Lenovo','12.5\"','4 GB','180 GB',nan,nan,'Microsoft Windows',nan
'Refurbished Lenovo T540P 15.6" Laptop, Windows 10 Pro, Intel Core i5-4300M Processor, 16GB RAM, 500GB Solid State Drive',514.5,'Lenovo','15.6"','16 GB','500 GB','Intel Core i5','2.60 GHz','Windows 10',nan
'Refurbished Lenovo ThinkPad X1 Carbon 2.6GHz i7 8GB 256SSD Windows 10 Pro Laptop B CAM',476.25,'Lenovo',nan,nan,nan,nan,nan,nan,nan
'Refurbished Lenovo ThinkPad T410 14.1" Notebook Laptop i5-520M 2.4GHz 8GB RAM 128GB SSD DVD-RW WiFi Windows 7 Professional 64-bit',215.0,'Lenovo','14.1 in','8 GB','128 GB','Intel Core i5',nan,'Windows 7',nan
'Lenovo Quad-Core AMD FX-7500 APU up to 3.30 GHz, 16GB DDR3, 1TB HDD, AMD Radeon R7, DVDRW, WLAN, Bluetooth, Windows 10 Laptop Notebook',649.99,'Lenovo',nan,'16 GB','1000 GB',nan,nan,'Microsoft Windows',nan
'Refurbished Lenovo ThinkPad X1 Carbon 2.1GHz i7 8GB 256SSD Windows 10 Pro 64 Laptop B CAM',372.0,'Lenovo',nan,nan,nan,nan,nan,nan,nan
'Refurbished Lenovo ThinkPad X220 12" Laptop, Windows 10 Pro, Intel Core i5-2520M Processor, 8GB RAM, 500GB Hard Drive',252.75,'Lenovo','12.0"','8 GB','500 GB','Intel Core i5','2.5 GHz','Windows 10','5 hours'
'Refurbished Lenovo T440S 14" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 8GB RAM, 256GB Solid State Drive',400.0,'Lenovo','14.0"','8 GB','256 GB','Intel Core i5','1.90 GHz','Windows 10','1 hour'
'Lenovo N23 - 11.6" - Celeron N3060 - 4 GB RAM - 128 GB SSD',327.15,'Lenovo','11.60 in','4 Gigabytes','128 Gigabytes','Intel N3060','1.6 Gigahertz','Windows 10',nan
'Lenovo ThinkPad P51 - 15.6" - Core i7 7700HQ - 16 GB RAM - 512 GB SSD',1881.72,'Lenovo','15.60 in','16.00 GB','512.00 GB','Intel Core i7','2.80 GHz','Windows 10 Pro (English)','6 Hours'
'Lenovo Graphite Black 11.6" Thinkpad Yoga 11e touch screen 2-in-1 Convertible Laptop PC with Intel Core M 5Y10c Dual-Core Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Pro',535.16,'Lenovo','11.6"','4 GB','500 GB','Intel Core M 5Y10c Dual-Core Processor','800 MHz','Windows 10',nan
'Lenovo Yoga Book ZA0V0224US 64GB Intel Atom x5-Z8550 X4 1.44GHz 10.1", Carbon Black',277.77,'Lenovo','10.1 Inches','4 Gigabytes','64 Gigabytes','Intel Atom x5-Z8550','1.44 Gigahertz','Android 6.0 Marshmallow','15 Hours'
'Lenovo IdeaPad Y700 Touch-15ISK 15.6" Notebook  i7-6700HQ 16GB 128 GB SSD W10',779.99,'Lenovo','15.60 Inches','16 Gigabytes','1 Terabytes','Intel i7-6700HQ','2.6 Gigahertz','Windows 10',nan
'Refurbished Lenovo ThinkPad X230 i5 2.6GHz 4GB 320GB Windows 10 Pro 64 Laptop CAM',180.4,'Lenovo',nan,nan,nan,nan,nan,nan,nan
'TOPSELLER N22 N3060 1.6G 4GB 16GB 11.6IN HD EMMC WL BT 4.1',294.4,'Lenovo','11.6"','4 GB','16 GB','Intel Celeron','1.60 GHz','Chrome','10 Hours'
