'ASUS VivoBook Flip 14 Thin and Light 2-in-1 HD Touchscreen Laptop, Intel® Quad-Core Pentium® N4200 Processor (2.5GHz), 4GB RAM, 64GB EMMC Storage, Windows 10 Home',349.0,'ASUS','14.00 in','4 KB','64.00 GB','Intel Pentium','1.1 Hz','Windows 10',nan
'Asus VivoBook 15.6" FullHD i7-7500U 8GB 256GB SSD DVDRW Win10',699.0,'ASUS','15.60 in','8.00 GB','256.00 GB','Intel Core i7','2.70 GHz','Windows 10','0 h'
'Manufacturer Refurbished - ASUS E205SA-EDU3 11.6" Laptop Intel Pentium N3710 1.60GHz 4GB 64GB eMMC W10',219.99,'ASUS','11.6',nan,nan,nan,nan,nan,nan
'Asus R518UQ-RS74T 15.6 2in1 i7 12GB 1TB 128GB SSD Nvidia 940MX 2G Win10',869.0,'ASUS','15.6 in','12 GB','1 TB','I7-7500U','2.7 Hz','Windows 10',nan
'Asus 15.6" Full HD Notebook Computer, Intel Core i7-7500U 2.7 GHz, 256GB SSD, 8GB RAM, Windows 10, Dark Brownk556ua-wh71 Laptop PC Computer',744.99,'ASUS','15.6','8 GB','256',nan,nan,'Microsoft Windows',nan
'UX303UA-YS51 I5-6200U 2.3G 4GB 128GB 13.3IN W10HOME 64BIT',759.99,'ASUS','13.3 in','4 GB','128 Gigabytes','Intel Core i5','2.30 GHz, with a Max Turbo Speed of 2.80 GHz','Windows 10','8 hours'
'Asus Pro P Essential P2540UA-XS71 15.6" Notebook w/ 8GB RAM & 256GB SSD',864.99,'ASUS','15.6"','8 Gigabytes','256 Gigabytes','Intel i7-7500U','2.7 Gigahertz','Windows 10',nan
'Manufacturer Refurbished - Asus T102HA-D4-GR 10.1" TS Laptop x5-Z8350 Processor 128GB eMMC 4GB w/ pen Win10',239.99,'ASUS',nan,nan,'128',nan,nan,nan,nan
'Manufacturer Refurbished - Asus T102HA 10.1" Touch Laptop Intel Atom X5-Z8350 1.44GHz 4GB 128GB W10',264.99,'ASUS','10.1\"','4 GB','128 GB',nan,nan,'Microsoft Windows',nan
'Refurbished Asus Transformer Book T100TA-C1-GR-B 10.1-Inch Laptop',179.0,'ASUS','10.1 Inches','2 Gigabytes','64 Gigabytes','Quad Core Atom Bay Trail-T Z3740','1.33 Gigahertz','Windows 8','11 Hours'
'Used Like New ASUS 2-in-1 13.3" Touchscreen Full HD Convertible Premium Laptop, 7th Intel Core i5-7200, 6GB DDR4 RAM, 1TB HDD, Backlit keyboard, 802.11ac, Bluetooth, HDMI, Fingerprint Reader, Win 10',449.99,'ASUS','13.3\"','6 GB','1000 GB',nan,nan,'Microsoft Windows',nan
