ID,Name,Price,Brand,Screen Size,RAM,Hard Drive Capacity,Processor Type,Processor Speed,Operating System,Battery Life
795,"Dell Inspiron 15-5577 Intel Core i7-7700HQ X4 2.8GHz 8GB 1.1TB 15.6"", Black  (Certified Refurbished)",820.8,Dell,15.6 Inches,8 Gigabytes,1128 Gigabytes,Intel Core i7-7700HQ,2.8 Gigahertz,Windows 10,8 Hours
796,"Dell Latitude E7440 14"" Ultrabook - Intel Core i5, 4GB, 500GB, WIFI, Windows 7 Pro",424.99,Dell,14,,500,,,,
797,"Refurbished Dell Latitude E6230 Laptop, HDMI, Webcam, Intel Core i5 2.6ghz 3rd Gen., 4GB DDR3, 250GB SATA HDD, Windows 10 Home 64bit w/ Restore Partition",208.99,Dell,12.50 Inches,4.00 Gigabytes,250.00 Gigabytes,Intel Core i5 3rd Gen.,2.60 Gigahertz,Windows 10 Home 64bit,
798,Refurbished Dell Latitude E5440 2.0GHz i5 8GB 128SSD DVD Windows 10 Pro 64 Laptop Camera,242.25,Dell,,8 GB,,,,Microsoft Windows,
799,REFURBISHED Dell Latitude E6520 2.5GHz i5 8GB 320GB CMB Windows 10 Pro 64 Laptop,287.35,Dell,,8 Gigabytes,320 Gibibytes,Intel Core i5,2.5 Gigahertz,Windows 10,
800,"Refurbished Dell E7240 12.5"" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 16GB RAM, 500GB Solid State Drive",440,Dell,"12.5\""",16 GB,500 GB,,,Microsoft Windows,
801,"Dell - XPS 13 13.3"" QHD - Intel Core i7 - 16GB Memory - 512GB SSD - Intel HD Graphics",1499,Dell,13.3 in,16 GB,256 GB,Intel Core i7-8550U,,Windows 10 Home 64-bit English,
802,Refurbished DELL Laptop Inspiron 15-3552 (i3552-4041BLK) Intel Celeron N3050 (1.60 GHz) 4 GB Memory 500 GB HDD Intel HD Graphics 15.6 Window,264.49,Dell,,4 GB,500,,,Microsoft Windows,
803,"Dell - Inspiron 15 5000 15.6"" FHD - Intel Core i5 - 8GB Memory - 1 TB HD - IntelR UHD Graphics 620",848.75,Dell,15.60 in,8 GB,1 GB,Intel Core i5-8250U,,Windows 10 Home 64bit English,
804,"Refurbished Dell Latitude E6430 14.1"" Laptop, Windows 10 Pro, Intel Core i5-3320M Processor, 8GB RAM, 250GB Hard Drive",270,Dell,"14.1""",8 GB,250 GB,Intel Core i5,2.6 GHz,Windows 10,5 hours
805,"Refurbished Dell Latitude E5430 Laptop, Intel Core i5 2.6GHz 3rd Gen. Processor, 8GB DDR3, 128GB SSD HDD, Charger, 14"" LED, DVD, HDMI, Windows 10 Home 64bit w/ Restore Partition",249.49,Dell,14.00 Inches,8.00 Gigabytes,128.00 Gigabytes,Intel Core i5,2.60 Gigahertz,Windows 10 Home 64bit,
806,"Refurbished Latitude D820 15.4"" Notebook - 120GB, 1GB, DVD, Windows XP Professional",116.99,Dell,15.4,,,,,Microsoft Windows,
807,"Dell XPS 15 9560 - 15.6"" - Core i5 7300HQ - 8 GB RAM - 32 GB SSD + 1 TB HDD",1392.24,Dell,15.60 in,8.00 GB,1.00 TB,Intel Core i5,2.50 GHz,Windows 10,0 h
808,Refurbished Dell Latitude E5440 Laptop Core i5 1.9GHz Processor 8GB Memory 128GB Hard Drive DVD-ROM Windows 10 Home Webcam PC,289,Dell,14 in,8.00 GB,128.00 GB,Intel Core i5,1.90 GHz,Windows 10,
809,Refurbished Dell Latitude E6510 Intel i7 Quad Core 1600 MHz 320Gig Serial ATA HDD 8192mb DDR3 DVD ROM Wireless WI-FI 15.0? WideScreen LCD Genuine Windows 7 Professional 64 Bit Laptop Notebook Computer,268,Dell,15.6 in,2 GB,250 GB,Intel Core i5,2.40 GHz,Microsoft Windows,6.63 h
810,Dell Latitude E6220 Intel i7-2620M 2.70Ghz 8GB RAM 500GB HDD Win 10 Pro Webcam,284.69,Dell,,8 GB,500 GB,,,Microsoft Windows,
811,"Dell Inspiron 15.6"" Gaming Laptop Notebook i5577-7359BLK-PUS i7 8GB 1TB + 128GB SSD NVIDIA GTX 1050 Computer PC",849.98,Dell,15.6,8 GB,128,,,Microsoft Windows,
812,Dell Latitude E6410 Intel i7-M640 2.80Ghz 4GB RAM 320GB HDD Win 10 Home Webcam,219.69,Dell,,4 GB,320 GB,,,Microsoft Windows,
813,"Refurbished Dell Latitude E6420 Laptop PC with Intel Core i5 2.5GHZ 2520M 2nd Gen. Processor, 4GB DDR3 Memory, 250GB SATA Hard Drive and Windows 10 Home 64bit installed w/ restore partition",212.49,Dell,14 Inches,4 Gigabytes,250 Gigabytes,Intel Core i5,2.5 Gigahertz,Windows 10 Home 64bit,
814,CHROMEBOOK 3180 11.6IN NON TCH CELERON N3060 2GB 16GB 1YR MI,214.08,Dell,11.60 in,2.00 GB,16.00 GB,Intel Celeron,1.60 GHz,Chrome,10 Hours
815,"Refurbished Dell OptiPlex 390-T Desktop PC with Intel Core i5-2400 Processor, 8GB Memory, 500GB Hard Drive and Windows 10 Pro (Monitor Not Included)",209,Dell,,8 GB,500 GB,Intel Core i5-2400 Processor,3.10 GHz,Windows 10,
816,"Refurbished Latitude D630 14.1"" Notebook - 120GB, 2GB, DVD, Windows XP Professional",102.99,Dell,14.1,,,Intel Core 2 Duo,,Windows XP Pro,
817,"Dell Inspiron i5559 15.6 Inch FHD Touchscreen Laptop (Intel RealSense 3D Camera, Intel Core i5, 8 GB RAM, 1 TB HDD)",609.97,Dell,,8 GB,1,i5-6200U,,Windows 10,
818,Dell Inspiron 15 5000 Series Touchscreen Laptop - Intel Core i7 - 4GB AMD Graphics - 1080p Notebook PC Computer 16GB 1TB Touch Screen Kaby Lake 7th Gen Intel,1049.99,Dell,,16 GB,1,,,,
819,Dell e6520 latitude laptop i7 2640m 2.8ghz 8gb ram 250gb hard drive windows 10 pro,377.15,Dell,15.6 in,8 GB,250 GB,Intel Core i7,2.8 GHz,Windows 10,1 h
820,"Refurbished Dell Precision M4600 Intel Quad 2820QM 2.3GHz 32GB RAM 320GB DVDRW Windows 7 Professional 64-bit 15.6"" 1920x1080 HD Ultra Sharp LED Display nVidia Quadro FX 1000M 2GB GPU",598.35,Dell,15.6,32 GB,320,,,Microsoft Windows,
821,"Dell Latitude E5440 14"" Laptop i5-4300U 8GB 128GB SSD Win10 Pro Refurbished",275.99,Dell,"14\""",8 GB,128 GB,,,Microsoft Windows,
822,"Refurbished Latitude D620 14.1"" Notebook - 80GB, 2GB, DVD, Windows 7 Home",102.99,Dell,14.1,,,,,Microsoft Windows,
823,Dell Laptop Latitude E5440 Notebook 8GB 320GB Core i5 1.9GHz Windows 10 w/ Backpack Refurbished,250.97,Dell,14 in,8 GB,320 GB,Intel Core i5,1.900 GHz,Windows 10,
824,"Refurbished Dell Inspiron i5559-7080SLV 15.6 Inch FHD Touchscreen Laptop with Intel RealSense (6th Generation Intel Core i7, 8 GB RAM, 1 TB",529,Dell,,,1,,,Microsoft Windows,
825,"Dell Inspiron 15 7579 2-in-1 - Flip design - Core i7 7500U / 2.7 GHz - Win 10 Home 64-bit - 12 GB RAM - 512 GB SSD - 15.6"" IPS touchscreen 1920 x 1080 (Full HD) - HD Graphics 620 - Wi-Fi, Bluetooth - silver - kbd: English - with 1 Year Dell Mail-In Service",944.88,Dell,15.6,12 GB,,Intel Core i7,,Microsoft Windows,
826,"Dell Latitude E6430s Intel Core i5-3320M X2 2.6GHz 4GB 128GB SSD, Gray (Refurbished)",254.99,Dell,14 Inches,4 Gigabytes,128 Gigabytes,Intel Core i5,2.6 Gigahertz,Windows 7,9 Hours
827,"Refurbished Dell Latitude E6410 Core i5-520M Dual-Core 2.4GHz 4GB 160GB DVD 14.1"" LED Laptop",197.08,Dell,,,160 GB,,,,
828,"Refurbished Latitude D820 15.4"" Notebook - 40GB, 2GB, DVD, Windows 7 Home",116.99,Dell,15.4,,,,,Microsoft Windows,
829,"Refurbished Dell 980 i5 Processor, 4GB, 500GB, Windows 10 Pro, SFF, Wi-Fi",199.97,Dell,,4 GB,500 GB,i5-650,3.2 GHz,Windows 10,
830,Refurbished Dell Precision 15 M5520 i7-7820HQ upto 3.90GHz 16GB 256GB PCIe SSD FHD M1200 4GB,1359,Dell,15.6 in,16.00 GB,256.00 GB,Intel Core i7,,Windows 10 professional,
831,"Dell XPS 13 9360 - 13.3"" - Core i5 7200U - 8 GB RAM - 128 GB SSD",1132.24,Dell,13.30 in,8.00 GB,128.00 GB,Intel Core i5,2.50 GHz,Windows 10,22 Hours
832,"Refurbished Dell E7240 12.5"" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 8GB RAM, 500GB Solid State Drive",379.99,Dell,"12.5\""",8 GB,500 GB,,,Microsoft Windows,
833,"Dell - Inspiron 15 5000 15.6"" FHD - Intel Core i7 - 8GB - 1 TB HD - AMD Radeon R7 Graphics",724.5,Dell,15.60 in,8 GB,1 GB,Intel Core i7-7500U,,Windows 10 Home 64-bit English,
834,"Refurbished Dell E6430 14.0"" Laptop, Windows 10 Pro, Intel Core i5-3210M Processor, 4GB RAM, 120GB Solid State Drive",233,Dell,"14.0""",4 GB,120 GB,Intel Core i5,2.50 GHz,Windows 10,
835,"Dell - Inspiron 13 7000 13.3"" - Intel Core i7 - 8GB Memory - 256GB SSD - Intel UHD Graphics 620",849,Dell,13.3 in,8 GB,256 GB,Intel Core i7-8550U,,Windows 10 Home 64-bit English,
836,"Refurbished Dell Inspiron i7559-7512GRY 15.6"" Laptop, Touchscreen, Windows 10, Intel Core i7-6700HQ Processor, 16GB RAM, 128GB Solid State Drive",804.41,Dell,"15.6""",18 GB,1 TB,Intel Core i7,3.50 GHz,Windows 10,7 hours 
837,"Dell Latitude 3480, 14"" HD Laptop Intel Core i3-7100U, 4GB DDR4, 500GB Hard Drive, Windows 10 Pro)",559.99,Dell,14.00 in,4.00 GB,500.00 GB,Intel Core i3,2.40 GHz,Windows 10,13.50 h
838,"Dell Latitude 3580, 15.6"" HD Laptop Intel Core i3-7100U, 4GB DDR4, 500GB Hard Drive, Windows 10 Pro",498.99,Dell,15.60 in,4.00 GB,500.00 GB,Intel Core i3,2.40 GHz,Windows 10,13.50 h
839,"Refurbished Dell Latitude E5430 Laptop, Intel Core i5 2.6GHz 3rd Gen. Processor, 4GB DDR3, 320GB SATA HDD, Charger, 14"" LED, DVD, Windows 10 Pro 64bit w/ Restore Partition",209.49,Dell,14 in,4.00 GB,320.00 GB,Intel Core i5,2.60 GHz,"Windows 10 Pro 64bit, Windows 10",
840,"Dell - Inspiron 15 5000 15.6"" - IntelR Core i7 - 12GB Memory - 128GB SSD - IntelR UHD Graphics 620",799.99,Dell,15.6 in,8 GB,1 KB,IntelR Core i7-8550U,,Windows 10 Home 64bit English,
841,"Dell Latitude 3480, 14"" HD Laptop Intel Core i5-7200U, 8GB DDR4, 500GB Hard Drive, Windows 10 Pro",723.1,Dell,14.00 in,8.00 GB,500.00 GB,Intel Core i5,2.50 GHz,Windows 10,18.00 h
842,Refurbished Dell XPS 13-9343 13.3 Intel Core i5 2.20GHz 4GB SDRAM RAM 128GB SSD Windows 10 Home 64-bit XPS9343-1818SLV,499,Dell,,,128,,,,
843,"Manufacturer Refurbished - Dell 3340 13.3"" Laptop Intel Core i5-4200U 1.6GHz 8GB DDR3 500GB HDD Windows 10",319.99,Dell,"13.3\""",8 GB,500 GB,,,Microsoft Windows,
844,Refurbished Dell Inspiron i3162-7142BLU 11.6-inch HD Laptop Notebook (Celeron N3060) 4GB RAM 32GB SSD Windows 10,169,Dell,"11.6\""",4 GB,32 GB,,,Microsoft Windows,
845,"Refurbished Dell 990 i5 Processor, 8GB, 250GB, Windows 10 Pro, SFF, Wi-Fi",234.79,Dell,,8 GB,250 GB,i5-2400,3.1 GHz,Windows 10,
846,"Refurbished Latitude D630 14.1"" Notebook - 120GB, 2GB, DVD, Windows 7 Professional 64 Bit",129.99,Dell,,,,,,,
848,"Refurbished Latitude D630 14.1"" Notebook - 60GB, 2GB, DVD, Windows XP Professional",102.99,Dell,14.1,,,,,Microsoft Windows,
849,"Refurbished DELL E5440 14"" Laptop, Windows 10 Home, Intel Core i5-4010U Processor, DVD-RW Drive, 8GB RAM, 240GB SSD Hard Drive",335.56,Dell,"14\""",8 GB,,,,Microsoft Windows,
850,"Dell XPS9360-7758SLV-PUS 13.3"" Intel Core i7-7560U 8GB 256GB Pie Solid State Drive Windows 10 Home Traditional Laptop",1299.11,Dell,13.30 in,8.00 GB,256.00 GB,Intel Core i7,2.40 GHz,Windows 10,
851,"""Dell 406-BBBB AC Adapter""",53.53,Dell,,,,,,,
852,"Dell Inspiron Pro 17.3"" Notebook with Intel i5-7200U, 8GB 1TB HDD",674.99,Dell,17.30 Inches,8 Gigabytes,1 TB,Intel i5-7200U,2.5 Gigahertz,Windows 10 Pro (English),0 h
853,"Dell Chromebook 11 3189 - 11.6"" - Celeron N3060 - 4 GB RAM - 64 GB SSD",393.5,Dell,11.60 Inches,4 Gigabytes,64 Gigabytes,Intel N3060,1.6 Gigahertz,Chrome OS,10 Hours
854,"Dell - Inspiron 15 5000 15.6"" HD - Intel Core i5 - 8GB Memory - 1 TB HD - Intel HD Graphic 620",553.15,Dell,15.60 in,8 GB,1 GB,Intel Core i5-7200U,,Windows 10 Home 64-bit English,
855,Refurbished Dell Latitude 3189 KNN4X 2-in-1 Convertible Notebook PC - Intel Pentium N4200 1.1 GHz Quad-Core Processor - 8 GB LPDDR3 SDRAM - 128 GB Solid State Drive - 11.6-inch Touchscreen Display,331.15,Dell,11.6 in,8 GB,128 GB,Intel Pentium N,1.1 GHz,Windows 10,
856,REFURBISHED Dell Latitude E6420 2.5GHz i5 4GB 320GB CMB Windows 10 Pro 64 Laptop Computer,251.99,Dell,,4 Gigabytes,320 Gibibytes,Intel Core i5,2.5 Gigahertz,Windows 10,
857,Refurbished Dell Latitude E6430S i7 2.9GHz 4GB 320GB DRW Windows 10 Pro 64 Laptop B Camera,292.5,Dell,,,,,,,
858,Dell XPS 14 (L401X) 15 (L501X) (L502X) 17 (L701X) (L702X) Laptop Battery JWPHF W3Y7C,54.99,Dell,,,,,,,
859,"Dell Latitude 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Black",1562.99,Dell,13.30 in,8.00 GB,256.00 GB,Intel Core i5,2.60 GHz,Windows 10,17.00 h
860,"Refurbished Dell Inspiron 15R 15.6-Inch Notebook Computer (AMD Quad-Core A8-5545M 1.7 GHz, AMD Radeon HD 8510G, 12GB RAM, 1TB Hard Drive, Wi",348.99,Dell,15.6,,1,,,,
861,"Refurbished Dell Latitude e6430 Notebook - Intel Core i7 Processor, 120g Hard Drive, 4g RAM, WIFI, Windows 7 Professional",399,Dell,,,,,,Microsoft Windows,
862,"Dell Latitude 7480 - 14"" - Core i5 7300U - 8 GB RAM - 128 GB SSD",1287.84,Dell,14.00 Inches,8 Gigabytes,128 Gigabytes,Intel i5-7300U,2.6 Gigahertz,Windows 10 Pro (English/French/Spanish),0 h
863,"Refurbished Dell E7440 14"" Laptop, Windows 10 Home, Intel Core i5-4300U Processor, 8GB RAM, 500GB Hard Drive",330.99,Dell,"14\""",8 GB,500 GB,,,Microsoft Windows,
864,"Dell XPS 15 - 9560 Intel Core i7-7700HQ X4 2.8GHz 16GB 512GB SSD 15.6"" Win10, Silver",1699.11,Dell,15.6 Inches,16 Gigabytes,512 Gigabytes,Intel Core i7-7700HQ,2.8 Gigahertz,Microsoft Windows 10Professional,8 Hours
865,Dell Latitude 7202 L7202-7X8RNY1 Rugged Tablet PC - Intel Core M-5Y10C 800 MHz Dual-Core Processor - 4 GB LPDDR3 SDRAM - 128 GB Solid State Drive - 11.6-inch Touchscreen,999,Dell,,,128 GB,,,Microsoft Windows,
866,"DELL Inspiron 13 5000 i5378-3031GRY Intel Core i3 7th Gen 7100U (2.40 GHz) 4 GB Memory 1 TB HDD 13.3"" Touchscreen 1920 x 1080 2-in-1 Laptop Windows 10 Home 64-bit",572.67,Dell,13.30 in,4 GB,1 TB,Intel Core i3,2.4 GHz,Windows 10,
867,"Dell Latitude E6420, Core i5, 8GB, 240GB SSD, 14” Display, Win 10 Pro Laptop (Manufacturer Refurbished)",319.99,Dell,"14\""",8 GB,240 GB,,,Microsoft Windows,
868,"Dell Latitude 5480 - 14"" - Core i5 7300U - 8 GB RAM - 500 GB HDD",934.28,Dell,14.00 Inches,8 Gigabytes,500 Gigabytes,Intel i5-7300U,2.6 Gigahertz,Windows 10 Pro (English/French/Spanish),0 h
869,"Refurbished Dell Latitude E6430 14.1"" Laptop, Windows 10 Pro, Intel Core i5-3320M Processor, 4GB RAM, 128GB Solid State Drive",270,Dell,"14.1""",4 GB,128 GB,Intel Core i5,2.60 GHz,Windows 10,5 hours
870,Refurbished Dell Precision M4600 Intel Core i7-2860QM X4 2.5GHz 8GB 320GB DVD+/-RW 15.6 Win7Pro (Black),599.95,Dell,15.6 in,8 GB,320 GB,,,Microsoft Windows,
871,"Dell 15.6"" 4k Ultra HD Touch Screen Laptop, Intel Core i7-6700hq, Nvidia GeForce GTX 960M 4GB DDR5 Graphic Card, 16GB DDR3L Memory, 1TB HD +128GB SSD, Windows 10 Home, i7559-7514gry",1098,Dell,"15.6""",18 GB,1 TB,Intel Core i7,3.50 GHz,Windows 10,
873,"Dell Inspiron Gaming Laptop 15.6"" FHD Screen, Intel Core i7-6700hq, 3.5 GHZ, Nvidia GEforce GTX 960m 4GB GDDR5 Graphic Card, 16GB DDR3 HD 1TB HD, i7559-3763BLK",999,Dell,"15.6""",16 GB,"8 GB, 1 TB",Intel Core i7,2.60 GHz,Windows 10,7.51 Hour
874,"Dell XPS 15 15.6"" 4K Touchcreen Laptop Intel i7-6700HQ 16GB 1TB SSD GTX 960M",1849.11,Dell,"15.6""",16 GB,1 TB,Intel Core i7,2.60 GHz,"Microsoft Windows, Windows 10",10 Hour
875,"Dell - Inspiron 13 7000 13.3"" - Intel Core i7 -16GB Memory - 512GB SSD - Intel UHD Graphics 620",1099.99,Dell,13.3 in,16 GB,512 GB,Intel Core i7-8550U,,Windows 10 Home 64-bit English,
876,"Dell Silver 13.3"" XPS QHD+ Laptop PC with Intel Core i7-6560U Processor, 16GB Memory, touch screen, 512GB Solid State Drive and Windows 10 Home",1523.11,Dell,"13.3""",16 GB,512  GB,Intel Core i7,2.40 GHz,Windows 10,
877,"Dell Inspiron i7559-763BLK 15.6"" IPS Full-HD 1920x1080 Gaming Laptop Intle Quad Core, 8GB RAM, 256GB SSD, NVIDIA GeForce GTX960M 4GB GDDR5",1163.5,Dell,15.6 Inches,8 Gigabytes,256 Gigabytes,Intel Core i5-6300HQ Quad Core,3.20 Gigahertz,Microsoft Windows 10.1,6 Hours
878,"Dell Latitude 7280 - 12.5"" - Core i5 7300U - 4 GB RAM - 128 GB SSD",1149.4,Dell,12.50 Inches,4 Gigabytes,128 Gigabytes,Intel i5-7300U,2.6 Gigahertz,Windows 10 Pro (English/French/Spanish),
879,LATITUDE 5289 12 FHD TOUCH I5-7300U VPRO 8GB 256GB W10P 1YR PS,916.36,Dell,12.50 Inches,8 Gigabytes,256 Gigabytes,Intel i5-7300U,2.6 Gigahertz,Windows 10 Pro (English/French/Spanish),17 Hours
880,Dell Inspiron 15-5567 Notebook,871.74,Dell,15.60 in,16.00 GB,1.00 TB,Intel Core i7,2.70 GHz,Windows 10,0 h
881,"Dell Latitude 5580 - 15.6"" - Core i5 7200U - 8 GB RAM - 500 GB HDD",869,Dell,15.60 Inches,8 Gigabytes,500 Gigabytes,Intel i5-7200U,2.5 Gigahertz,Windows 10 Pro (English/French/Spanish),0 h
882,"Dell Inspiron 2-in-1 13.3"" Notebook with Intel i5-7200U, 8GB 256GB SSD",849.8,Dell,13.30 Inches,8 Gigabytes,256 Gigabytes,Intel i5-7200U,2.5 Gigahertz,Windows 10 Pro (English),0 h
883,Refurbished Dell XPS 15 9560 i7-7700HQ 16GB 512GB PCIe SSD UHD 4K Touch GTX1050 FingerPrint,1419,Dell,15.6 in,16.00 GB,512.00 GB,Intel Core i7,,Windows 10,
884,"REFURBISHED Alienware 18 18.4-Inch Gaming Laptop, Intel Core i7 3.4Ghz Processor, 32GB DDR3 Ram, 1TB HDD, Nvidia Geforce GTX 765M SLI, Windows 10 Pr1",1495,Dell,18.4 in,32 GB,1 TB,,3 Hz,,
885,Dell XPS9350-8009SLV Laptop PC - Intel Core i7-6560U 2.2 GHz (Refurbished),839.97,Dell,13.3 in,16 GB,512 GB,Intel Core i7,2.2 GHz,Windows 10 Home 32-bit Edition,
886,"Refurbished Dell Latitude E7240 12.5"" Touch Laptop Intel i7 Dual Core 8GB 256GB SSD W7P",449.95,Dell,,8 GB,256 GB,,,,
887,Refurbished Dell XPS 15 9560 i7-7700HQ 16GB 512GB PCIe SSD UHD 4K Touch Infinity GTX1050 4GB,1379,Dell,15.6 in,16.00 GB,512.00 GB,Intel Core i7,,Windows 10,
888,"Dell Inspiron 7370 - i5-8250U - 13.3"" - 8GB RAM - 256GB SSD - Win 10 Laptop",877.04,Dell,13.30 in,8.00 GB,256.00 GB,Intel Core i5,1.60 GHz,Windows 10,
889,"Refurbished Dell E7240 12.5"" Laptop, Windows 10 Home, Intel Core i5-4300U Processor, 8GB RAM, 256GB Solid State Drive",358.99,Dell,"12.5\""",8 GB,256 GB,,,Microsoft Windows,
890,"Dell XPS 13-9360 13.3"" Touchscreen Notebook w/ Intel i5, 8GB RAM & 128GB SSD",869,Dell,13.30 Inches,8 Gigabytes,128 Gigabytes,Intel i5-7200U,2.5 Gigahertz,Windows 10,22 Hours
891,"Dell Latitude 5580 - 15.6"" - Core i5 7440HQ - 8 GB RAM - 500 GB HDD",1180.34,Dell,15.60 Inches,8 Gigabytes,500 Gigabytes,Intel i5-7440HQ,2.8 Gigahertz,Windows 10 Pro (English/French/Spanish),0 h
892,Dell Inspiron 15 7577 15.6 inch Gaming Laptop,1014.66,Dell,15.60 in,8.00 GB,256.00 GB,Intel Core i5,2.50 GHz,Windows 10,
893,"Dell Latitude 5580 - 15.6"" - Core i5 7300U - 8 GB RAM - 500 GB HDD",998.99,Dell,15.60 Inches,8 Gigabytes,500 Gigabytes,Intel i5-7300U,2.6 Gigahertz,Windows 10 Pro (English/French/Spanish),0 h
894,LATITUDE 5289 12 FHD TOUCH I7-7600U VPRO 16GB 256GB W10P 1YRPS,1349.99,Dell,12.50 Inches,16 Gigabytes,256 Gigabytes,Intel i7-7600U,2.8 Gigahertz,Windows 10 Pro (English/French/Spanish),17 Hours
895,"Dell XPS 15 - 9560 Intel Core i7-7700HQ X4 2.8GHz 16GB 512GB SSD, Silver (Certified Refurbished)",1668.61,Dell,15.6 Inches,16 Gigabytes,512 Gigabytes,Intel Core i7-7700HQ,2.8 Gigahertz,Microsoft Windows 10Professional,8 Hours
896,"Refurbished Dell E7240 12.5"" Laptop, Windows 10 Home, Intel Core i5-4300U Processor, 8GB RAM, 128GB Solid State Drive",316.25,Dell,"12.5\""",8 GB,128 GB,,,Microsoft Windows,
897,"Dell XPS 13 - 9365 Intel Core i7-7Y75 X2 1.3GHz 16GB 256GB SSD 13.3"", Silver  (Certified Refurbished)",1058.63,Dell,13.3 Inches,16 Gigabytes,256 Gigabytes,Intel Core i7-7Y75,1.3 Gigahertz,Windows 10,10 Hours
898,"Dell Latitude 13 7000 13-7350 13.3"" Touchscreen (In-plane Switching (IPS) Technology) 2 in 1 Ultrabook - Intel Core M 5Y71 Dual-core (2 Core) 1.20 GHz - Hybrid - Black - 4 GB DDR3L SDRAM RAM",449,Dell,13.3 Inches,4 Gigabytes,128 Gigabytes,Core M,1.20 Gigahertz,Microsoft Windows,
899,Refurbished Dell XPS 15 9560 i7-7700HQ 16GB 512GB PCIe SSD UHD 4K Touch GTX 1050 FingerPrint,1398,Dell,15.6 in,16.00 GB,512.00 GB,Intel Core i7,,Windows 10 professional,
900,"Dell XPS 15 15.6"" Notebook w/ Intel i7-6700HQ, 32GB RAM & 1TB SSD",2399.11,Dell,15.60 Inches,0 Gigabytes,1 TB,Intel i7-6700HQ,2.6 Gigahertz,Windows 10,
901,"Dell XPS 15 - 9560 Intel Core i7-7700HQ X4 2.8GHz 8GB 256GB SSD 15.6"" Win10, Silver",1449.11,Dell,15.6 Inches,8 Gigabytes,256 Gigabytes,Intel Core i7-7700HQ,2.8 Gigahertz,Windows 10,8 Hours
902,"Dell Chromebook 11 - 3180 Intel Celeron N3060 X2 1.6GHz 4GB 16GB 11.6"", Black  (Scratch And Dent Refurbished)",198.67,Dell,11.6 Inches,4 Gigabytes,16 Gigabytes,Intel Celeron,1.6 Gigahertz,Chrome OS,10 Hours
903,"Refurbished Dell E7440 14"" Laptop, Windows 10 Home, Intel Core i5-4300U Processor, 8GB RAM, 128GB Solid State Drive",322,Dell,"14\""",8 GB,128 GB,,,Microsoft Windows,
904,"Dell Latitude 5480 - 14"" - Core i5 7200U - 8 GB RAM - 256 GB SSD",930,Dell,14.00 Inches,8 Gigabytes,256 Gigabytes,Intel i5-7200U,2.5 Gigahertz,Windows 10 (English/French/Spanish),0 h
905,"Dell Inspiron 5000 5767 Notebook 17.3"" i5 7200U 8GB 1TB",569,Dell,17.3 in,8 GB,1 GB,Intel Core i5,2.5 Hz,Windows 10,
906,"Dell XPS 13 9360 13.3"" 3200x1800 Laptop i7-7560U 16GB 512GB PCIe SSD Win10 Refur",1099.99,Dell,13.30 in,16.00 GB,512 GB,Intel Core i7-7560U,3.80 GHz,Windows 10,
907,"Dell Latitude 5580 - 15.6"" - Core i7 7820HQ - 16 GB RAM - 256 GB SSD",1729.99,Dell,15.60 in,16.00 GB,256.00 GB,Core i7-7820HQ,2.90 GHz,Windows 10,0 h
908,Dell Latitude D620 Notebook Core 2 Duo 1.66 Ghz 4GB RAM 80GB HDD,119,Dell,,,80,,,,
909,"Dell XPS 15 - 9560 Intel Core i7-7700HQ X4 2.8GHz 32GB 1TB SSD 15.6"" Win10, Silver",2399.11,Dell,15.6 Inches,32 Gigabytes,1 Gigabytes,Intel Core i7-7700HQ,2.8 Gigahertz,Microsoft Windows 10Professional,8 Hours
910,"Dell Latitude 5480 - 14"" - Core i5 7300U - 4 GB RAM - 500 GB HDD",842.65,Dell,14.00 Inches,4 Gigabytes,500 Gigabytes,Intel i5-7300U,2.6 Gigahertz,Windows 10 Pro (English/French/Spanish),0 h
911,"Refurbished Latitude D620 14.1"" Notebook - 120GB, 2GB, DVD, Windows 7 Professional 64 Bit",108.99,Dell,14.1,,,,,Microsoft Windows,
912,Refurbished Dell Latitude E6540 Intel Core i7 4800MQ 2.7GHz 16GB Ram 500GB Hard Drive Webcam Windows 10 Home,488.05,Dell,15.60 in,16.00 GB,500.00 GB,Intel Core i7,2.70 GHz,Windows 10,
913,"Refurbished Latitude D830 15.4"" Notebook - 160GB, 2GB, DVD, Windows 7 Professional 64 Bit",116.99,Dell,,,,,,,
914,"DELL Latitude 7285 (VXVV4) Intel Core i7 7th Gen 7Y75 (1.30 GHz) 16 GB Memory 512 GB SSD Intel HD Graphics 615 12.3"" Touchscreen 2880 x 1920 2-in-1 Laptop Windows 10 Pro 64-Bit",2065.77,Dell,12.30 in,16.00 GB,512.00 GB,Intel Core i7,1.30 GHz,Windows 10,0 h
915,"Dell Latitude 7480 - 14"" - Core i5 7300U - 8 GB RAM - 256 GB SSD",1214.73,Dell,14.00 Inches,8 Gigabytes,256 Gigabytes,Intel i5-7300U,2.6 Gigahertz,Windows 10 Pro (English/French/Spanish),0 h
916,"Dell Inspiron 15 5000 Laptop - 15.6"" Screen, 7th Generation Intel Core i7-7500U, 12GB Memory, 1TB Hard Drive, Windows 10 Home",649.95,Dell,15.6 in,12 GB,1 TB,,,Microsoft Windows,
