_id,ltable_ID,rtable_ID,predicted
1480605,2006,772,1
1480608,2006,794,1
1480611,2006,816,1
1480614,2006,838,1
1480617,2006,860,1
1480620,2006,882,1
1480623,2006,904,1
1480626,2006,926,1
1480629,2006,948,1
1480632,2006,970,1
1480635,2006,992,1
1480638,2006,1014,1
1480641,2006,1036,1
1480644,2006,1058,1
1480647,2006,1080,1
1480650,2006,1102,1
1480653,2006,1124,1
1480656,2006,1146,1
1480659,2006,1168,1
1480662,2006,1190,1
1480665,2006,1212,1
1480668,2006,1234,1
1480671,2006,1256,1
1480674,2006,1278,1
1480677,2006,1300,1
1480680,2006,1322,1
1480683,2006,1344,1
1480686,2006,1366,1
1480689,2006,1388,1
1480692,2006,1410,1
1480695,2006,1432,1
1480698,2006,1454,1
1480701,2006,1476,1
1480704,2006,1498,1
1480707,2006,1520,1
1480710,2006,1542,1
1480713,2006,1564,1
1480716,2006,1586,1
1480719,2006,1609,1
1480722,2006,1631,1
1480725,2006,1653,1
1480728,2006,1675,1
1480731,2006,1697,1
1480734,2006,1719,1
1480737,2006,1741,1
1480740,2006,1763,1
1480743,2006,1785,1
1480746,2006,1807,1
1480749,2006,1829,1
1480752,2006,1851,1
1480755,2006,1873,1
1480758,2006,1895,1
1480761,2006,1917,1
1480764,2006,1939,1
1480767,2006,1961,1
1480770,2006,1983,1
1480773,2006,2005,1
1480776,2006,2027,1
1480779,2006,2049,1
1480782,2006,2071,1
1480785,2006,2093,1
1480788,2006,2115,1
1480791,2006,2137,1
1480794,2006,2159,1
1480797,2006,2181,1
1480800,2006,2203,1
1480803,2006,2225,1
1480806,2006,2247,1
1480809,2006,2269,1
1480812,2006,2291,1
1480815,2006,2313,1
1480818,2006,2335,1
1480821,2006,2357,1
1480824,2006,2379,1
1480827,2006,2401,1
1480830,2006,2423,1
1480833,2006,2445,1
1480836,2006,2467,1
1480839,2006,2489,1
1480842,2006,2511,1
1480845,2006,2533,1
1480848,2006,2555,1
1480851,2006,2577,1
1480854,2006,2599,1
1480857,2006,2621,1
1480860,2006,2643,1
1480863,2006,2665,1
1480866,2006,2687,1
1480869,2006,2709,1
1480872,2006,2731,1
1480875,2006,2753,1
1480878,2006,2775,1
1480881,2006,2797,1
1480884,2006,2819,1
1480887,2006,2841,1
1480890,2006,2863,1
1480893,2006,2885,1
1480896,2006,2907,1
1480899,2006,2929,1
1480902,2006,2951,1
1480905,2006,2973,1
1480908,2006,2995,1
1480911,2006,3017,1
1480914,2006,3039,1
1480917,2006,3061,1
1480920,2006,3083,1
1482194,2010,15,1
1482197,2010,37,1
1482200,2010,59,1
1482203,2010,81,1
1482206,2010,103,1
1482209,2010,125,1
1482212,2010,147,1
1482215,2010,169,1
1482218,2010,191,1
1482221,2010,213,1
1482224,2010,235,1
1482227,2010,257,1
1482230,2010,279,1
1482233,2010,301,1
1482236,2010,323,1
1482239,2010,345,1
1482242,2010,367,1
1482245,2010,389,1
1482248,2010,411,1
1482251,2010,433,1
1482254,2010,455,1
1482257,2010,477,1
1482260,2010,499,1
1482263,2010,521,1
1482266,2010,543,1
1482269,2010,565,1
1482272,2010,587,1
1482275,2010,609,1
1482278,2010,631,1
1482281,2010,653,1
1482284,2010,675,1
1482287,2010,697,1
1482290,2010,719,1
1482293,2010,741,1
1482296,2010,763,1
1482299,2010,785,1
1482302,2010,807,1
1482305,2010,829,1
1482308,2010,851,1
1482311,2010,873,1
1482314,2010,895,1
1482317,2010,917,1
1482320,2010,939,1
1482323,2010,961,1
1482326,2010,983,1
1482329,2010,1005,1
1482332,2010,1027,1
1482335,2010,1049,1
1482338,2010,1071,1
1482341,2010,1093,1
1482344,2010,1115,1
1482347,2010,1137,1
1482350,2010,1159,1
1482353,2010,1181,1
1482356,2010,1203,1
1482359,2010,1225,1
1482362,2010,1247,1
1482365,2010,1269,1
1482368,2010,1291,1
1482371,2010,1313,1
1482374,2010,1335,1
1482377,2010,1357,1
1482380,2010,1379,1
1482383,2010,1401,1
1482386,2010,1423,1
1482389,2010,1445,1
1482392,2010,1467,1
1482395,2010,1489,1
1482398,2010,1511,1
1482401,2010,1533,1
1482404,2010,1555,1
1482407,2010,1577,1
1482410,2010,1599,1
1482413,2010,1621,1
1482416,2010,1643,1
1482419,2010,1665,1
1482422,2010,1687,1
1482425,2010,1709,1
1482428,2010,1731,1
1482431,2010,1752,1
1482434,2010,1774,1
1482437,2010,1796,1
1482440,2010,1818,1
1482443,2010,1840,1
1482446,2010,1862,1
1482449,2010,1884,1
1482452,2010,1906,1
1482455,2010,1928,1
1482458,2010,1950,1
1482461,2010,1972,1
1482464,2010,1994,1
1482467,2010,2016,1
1482470,2010,2038,1
1482473,2010,2060,1
1482476,2010,2082,1
1482479,2010,2104,1
1482482,2010,2126,1
1482485,2010,2148,1
1482488,2010,2170,1
1482491,2010,2192,1
1482494,2010,2214,1
1482497,2010,2236,1
1482500,2010,2258,1
1482503,2010,2280,1
1482506,2010,2302,1
1482509,2010,2324,1
1482512,2010,2346,1
1482515,2010,2368,1
1482518,2010,2390,1
1482521,2010,2412,1
1482524,2010,2434,1
1482527,2010,2456,1
1482530,2010,2478,1
1482533,2010,2500,1
1482536,2010,2522,1
1482539,2010,2544,1
1482542,2010,2566,1
1482545,2010,2588,1
1482548,2010,2610,1
1482551,2010,2632,1
1482554,2010,2654,1
1482557,2010,2676,1
1482560,2010,2698,1
1482563,2010,2720,1
1482566,2010,2742,1
1482569,2010,2764,1
1482572,2010,2786,1
1482575,2010,2808,1
1482578,2010,2830,1
1482581,2010,2852,1
1482584,2010,2874,1
1482587,2010,2896,1
1482590,2010,2918,1
1482593,2010,2940,1
1482596,2010,2962,1
1482599,2010,2984,1
1482602,2010,3006,1
1482605,2010,3028,1
1482608,2010,3050,1
1482611,2010,3072,1
1482614,2010,3094,1
1490653,2030,11,1
1490656,2030,33,1
1490659,2030,55,1
1490662,2030,77,1
1490665,2030,99,1
1490668,2030,121,1
1490671,2030,143,1
1490674,2030,165,1
1490677,2030,187,1
1490680,2030,209,1
1490683,2030,231,1
1490686,2030,253,1
1490689,2030,275,1
1490692,2030,297,1
1490695,2030,319,1
1490698,2030,341,1
1490701,2030,363,1
1490704,2030,385,1
1490707,2030,407,1
1490710,2030,429,1
1490713,2030,451,1
1490716,2030,473,1
1490719,2030,495,1
1490722,2030,517,1
1490725,2030,539,1
1490728,2030,561,1
1490731,2030,583,1
1490734,2030,605,1
1490737,2030,627,1
1490740,2030,649,1
1490743,2030,671,1
1490746,2030,693,1
1490749,2030,715,1
1490752,2030,737,1
1490755,2030,759,1
1490758,2030,781,1
1490761,2030,803,1
1490764,2030,825,1
1490767,2030,847,1
1490770,2030,869,1
1490773,2030,891,1
1490776,2030,913,1
1490779,2030,935,1
1490782,2030,957,1
1490785,2030,979,1
1490788,2030,1001,1
1490791,2030,1023,1
1490794,2030,1045,1
1490797,2030,1067,1
1490800,2030,1089,1
1490803,2030,1111,1
1490806,2030,1133,1
1490809,2030,1155,1
1490812,2030,1177,1
1490815,2030,1199,1
1490818,2030,1221,1
1490821,2030,1243,1
1490824,2030,1265,1
1490827,2030,1287,1
1490830,2030,1309,1
1490833,2030,1331,1
1490836,2030,1353,1
1490839,2030,1375,1
1490842,2030,1397,1
1490845,2030,1419,1
1490848,2030,1441,1
1490851,2030,1463,1
1490854,2030,1485,1
1490857,2030,1507,1
1490860,2030,1529,1
1490863,2030,1551,1
1490866,2030,1573,1
1490869,2030,1595,1
1490872,2030,1617,1
1490875,2030,1639,1
1490878,2030,1661,1
1490881,2030,1683,1
1490884,2030,1705,1
1490887,2030,1727,1
1490890,2030,1748,1
1490893,2030,1770,1
1490896,2030,1792,1
1490899,2030,1814,1
1490902,2030,1836,1
1490905,2030,1858,1
1490908,2030,1880,1
1490911,2030,1902,1
1490914,2030,1924,1
1490917,2030,1946,1
1490920,2030,1968,1
1490923,2030,1990,1
1490926,2030,2012,1
1490929,2030,2034,1
1490932,2030,2056,1
1490935,2030,2078,1
1490938,2030,2100,1
1490941,2030,2122,1
1490944,2030,2144,1
1490947,2030,2166,1
1490950,2030,2188,1
1490953,2030,2210,1
1490956,2030,2232,1
1490959,2030,2254,1
1490962,2030,2276,1
1490965,2030,2298,1
1490968,2030,2320,1
1490971,2030,2342,1
1490974,2030,2364,1
1490977,2030,2386,1
1490980,2030,2408,1
1490983,2030,2430,1
1490986,2030,2452,1
1490989,2030,2474,1
1490992,2030,2496,1
1490995,2030,2518,1
1490998,2030,2540,1
1491001,2030,2562,1
1491004,2030,2584,1
1491007,2030,2606,1
1491010,2030,2628,1
1491013,2030,2650,1
1491016,2030,2671,1
1491019,2030,2693,1
1491022,2030,2715,1
1491025,2030,2737,1
1491028,2030,2759,1
1491031,2030,2781,1
1491034,2030,2803,1
1491037,2030,2825,1
1491040,2030,2847,1
1491043,2030,2869,1
1491046,2030,2891,1
1491049,2030,2913,1
1491052,2030,2935,1
1491055,2030,2957,1
1491058,2030,2979,1
1491061,2030,3001,1
1491064,2030,3023,1
1491067,2030,3045,1
1491070,2030,3067,1
1491073,2030,3089,1
1543105,2154,11,1
1543108,2154,33,1
1543111,2154,55,1
1543114,2154,77,1
1543117,2154,99,1
1543120,2154,121,1
1543123,2154,143,1
1543126,2154,165,1
1543129,2154,187,1
1543132,2154,209,1
1543135,2154,231,1
1543138,2154,253,1
1543141,2154,275,1
1543144,2154,297,1
1543147,2154,319,1
1543150,2154,341,1
1543153,2154,363,1
1543156,2154,385,1
1543159,2154,407,1
1543162,2154,429,1
1543165,2154,451,1
1543168,2154,473,1
1543171,2154,495,1
1543174,2154,517,1
1543177,2154,539,1
1543180,2154,561,1
1543183,2154,583,1
1543186,2154,605,1
1543189,2154,627,1
1543192,2154,649,1
1543195,2154,671,1
1543198,2154,693,1
1543201,2154,715,1
1543204,2154,737,1
1543207,2154,759,1
1543210,2154,781,1
1543213,2154,803,1
1543216,2154,825,1
1543219,2154,847,1
1543222,2154,869,1
1543225,2154,891,1
1543228,2154,913,1
1543231,2154,935,1
1543234,2154,957,1
1543237,2154,979,1
1543240,2154,1001,1
1543243,2154,1023,1
1543246,2154,1045,1
1543249,2154,1067,1
1543252,2154,1089,1
1543255,2154,1111,1
1543258,2154,1133,1
1543261,2154,1155,1
1543264,2154,1177,1
1543267,2154,1199,1
1543270,2154,1221,1
1543273,2154,1243,1
1543276,2154,1265,1
1543279,2154,1287,1
1543282,2154,1309,1
1543285,2154,1331,1
1543288,2154,1353,1
1543291,2154,1375,1
1543294,2154,1397,1
1543297,2154,1419,1
1543300,2154,1441,1
1543303,2154,1463,1
1543306,2154,1485,1
1543309,2154,1507,1
1543312,2154,1529,1
1543315,2154,1551,1
1543318,2154,1573,1
1543321,2154,1595,1
1543324,2154,1617,1
1543327,2154,1639,1
1543330,2154,1661,1
1543333,2154,1683,1
1543336,2154,1705,1
1543339,2154,1727,1
1543342,2154,1748,1
1543345,2154,1770,1
1543348,2154,1792,1
1543351,2154,1814,1
1543354,2154,1836,1
1543357,2154,1858,1
1543360,2154,1880,1
1543363,2154,1902,1
1543366,2154,1924,1
1543369,2154,1946,1
1543372,2154,1968,1
1543375,2154,1990,1
1543378,2154,2012,1
1543381,2154,2034,1
1543384,2154,2056,1
1543387,2154,2078,1
1543390,2154,2100,1
1543393,2154,2122,1
1543396,2154,2144,1
1543399,2154,2166,1
1543402,2154,2188,1
1543405,2154,2210,1
1543408,2154,2232,1
1543411,2154,2254,1
1543414,2154,2276,1
1543417,2154,2298,1
1543420,2154,2320,1
1543423,2154,2342,1
1543426,2154,2364,1
1543429,2154,2386,1
1543432,2154,2408,1
1543435,2154,2430,1
1543438,2154,2452,1
1543441,2154,2474,1
1543444,2154,2496,1
1543447,2154,2518,1
1543450,2154,2540,1
1543453,2154,2562,1
1543456,2154,2584,1
1543459,2154,2606,1
1543462,2154,2628,1
1543465,2154,2650,1
1543468,2154,2671,1
1543471,2154,2693,1
1543474,2154,2715,1
1543477,2154,2737,1
1543480,2154,2759,1
1543483,2154,2781,1
1543486,2154,2803,1
1543489,2154,2825,1
1543492,2154,2847,1
1543495,2154,2869,1
1543498,2154,2891,1
1543501,2154,2913,1
1543504,2154,2935,1
1543507,2154,2957,1
1543510,2154,2979,1
1543513,2154,3001,1
1543516,2154,3023,1
1543519,2154,3045,1
1543522,2154,3067,1
1543525,2154,3089,1
1584981,2253,2,1
1584984,2253,24,1
1584987,2253,46,1
1584990,2253,68,1
1584993,2253,90,1
1584996,2253,112,1
1584999,2253,134,1
1585002,2253,156,1
1585005,2253,178,1
1585008,2253,200,1
1585011,2253,222,1
1585014,2253,244,1
1585017,2253,266,1
1585020,2253,288,1
1585023,2253,310,1
1585026,2253,332,1
1585029,2253,354,1
1585032,2253,376,1
1585035,2253,398,1
1585038,2253,420,1
1585041,2253,442,1
1585044,2253,464,1
1585047,2253,486,1
1585050,2253,508,1
1585053,2253,530,1
1585056,2253,552,1
1585059,2253,574,1
1585062,2253,596,1
1585065,2253,618,1
1585068,2253,640,1
1585071,2253,662,1
1585074,2253,684,1
1585077,2253,706,1
1585080,2253,728,1
1585083,2253,750,1
1585086,2253,772,1
1585089,2253,794,1
1585092,2253,816,1
1585095,2253,838,1
1585098,2253,860,1
1585101,2253,882,1
1585104,2253,904,1
1585107,2253,926,1
1585110,2253,948,1
1585113,2253,970,1
1585116,2253,992,1
1585119,2253,1014,1
1585122,2253,1036,1
1585125,2253,1058,1
1585128,2253,1080,1
1585131,2253,1102,1
1585134,2253,1124,1
1585137,2253,1146,1
1585140,2253,1168,1
1585143,2253,1190,1
1585146,2253,1212,1
1585149,2253,1234,1
1585152,2253,1256,1
1585155,2253,1278,1
1585158,2253,1300,1
1585161,2253,1322,1
1585164,2253,1344,1
1585167,2253,1366,1
1585170,2253,1388,1
1585173,2253,1410,1
1585176,2253,1432,1
1585179,2253,1454,1
1585182,2253,1476,1
1585185,2253,1498,1
1585188,2253,1520,1
1585191,2253,1542,1
1585194,2253,1564,1
1585197,2253,1586,1
1585200,2253,1609,1
1585203,2253,1631,1
1585206,2253,1653,1
1585209,2253,1675,1
1585212,2253,1697,1
1585215,2253,1719,1
1585218,2253,1741,1
1585221,2253,1763,1
1585224,2253,1785,1
1585227,2253,1807,1
1585230,2253,1829,1
1585233,2253,1851,1
1585236,2253,1873,1
1585239,2253,1895,1
1585242,2253,1917,1
1585245,2253,1939,1
1585248,2253,1961,1
1585251,2253,1983,1
1585254,2253,2005,1
1585257,2253,2027,1
1585260,2253,2049,1
1585263,2253,2071,1
1585266,2253,2093,1
1585269,2253,2115,1
1585272,2253,2137,1
1585275,2253,2159,1
1585278,2253,2181,1
1585281,2253,2203,1
1585284,2253,2225,1
1585287,2253,2247,1
1585290,2253,2269,1
1585293,2253,2291,1
1585296,2253,2313,1
1585299,2253,2335,1
1585302,2253,2357,1
1585305,2253,2379,1
1585308,2253,2401,1
1585311,2253,2423,1
1585314,2253,2445,1
1585317,2253,2467,1
1585320,2253,2489,1
1585323,2253,2511,1
1585326,2253,2533,1
1585329,2253,2555,1
1585332,2253,2577,1
1585335,2253,2599,1
1585338,2253,2621,1
1585341,2253,2643,1
1585344,2253,2665,1
1585347,2253,2687,1
1585350,2253,2709,1
1585353,2253,2731,1
1585356,2253,2753,1
1585359,2253,2775,1
1585362,2253,2797,1
1585365,2253,2819,1
1585368,2253,2841,1
1585371,2253,2863,1
1585374,2253,2885,1
1585377,2253,2907,1
1585380,2253,2929,1
1585383,2253,2951,1
1585386,2253,2973,1
1585389,2253,2995,1
1585392,2253,3017,1
1585395,2253,3039,1
1585398,2253,3061,1
1585401,2253,3083,1
